ID,Ronda,Rival,Resultado
3293,2,Alessio Mannuci [IT],Win
3293,1,Nicholas Rottoli [IT],Loss
3294,9,Michael Riechert [DE],Loss
3294,8,Francesco Iozzia [IT],Loss
3294,7,Ibrahim Maarouf [DE],Win
3294,6,Francesco Luigi Pardini [IT],Loss
3294,5,Oscar Princivalle [UK],Win
3294,4,Kevin Holzmann [DE],Win
3294,3,Iga Raczyńska [PL],Win
3294,2,Noah Albersdorfer [DE],Win
3294,1,Benedikt Zeiger [DE],Win
3295,9,David Ridorsa Cáceres [ES],Loss
3295,8,Shonali Kenn [AT],Win
3295,7,Benjamin Jochimsen [DK],Loss
3295,6,Marius Wels [BE],Win
3295,5,Sam Bentham [UK],Win
3295,4,Livio Sandberg [NL],Loss
3295,3,Michael Deuble [DE],Win
3295,2,Laura Kaiser [DE],Win
3295,1,Nicola Vavassori [IT],Win
3296,9,Dominic Scheffler [DE],Win
3296,8,Jost Malczewski [DE],Win
3296,7,Sam Tabner [UK],Loss
3296,6,Matthias Meier [DE],Loss
3296,5,Jonas Nienhüser [DE],Loss
3296,4,Carlos Cabal [ES],Win
3296,3,Sebastian Ernst [DE],Win
3296,2,Lukas Neier [DE],Win
3296,1,Lukas Gwiasda [DE],Win
3297,9,Juan Camilo Osorio [DE],Win
3297,8,Patrick Weiss [DE],Win
3297,7,Davide Miraglia [IT],Loss
3297,6,Giulio Tarlao [IT],Loss
3297,5,Sam Tabner [UK],Win
3297,4,Laura Schmenk [DE],Win
3297,3,Mate Ivan Jäger [AT],Win
3297,2,Carlos Cabal [ES],Loss
3297,1,Felix Kraus [DE],Win
3298,9,Yu Xiang [CN],Loss
3298,8,Alessio Yuri Boschetto [IT],Win
3298,7,Antonio Sánchez [ES],Win
3298,6,Julian Freund [DE],Win
3298,5,Nico Märker [DE],Loss
3298,4,Nedim Thull [DE],Win
3298,3,Selahattin Sturm [DE],Win
3298,2,Alexander Rey [CH],Win
3298,1,Kevin Holzmann [DE],Loss
3299,9,Aline Kleinschnitz [DE],Win
3299,8,Francesco Pio Pero [IT],Loss
3299,7,Eloy Hahn [DE],Win
3299,6,Shengyu Wang [CN],Win
3299,5,Lorenzo Silvestrini [IT],Loss
3299,4,Nick Holmer [NL],Win
3299,3,Julian Oliver Böttcher [DE],Win
3299,2,Víctor Medina [ES],Loss
3299,1,Pasquale Toscano [IT],Win
3300,9,Sergio Ramirez [ES],Loss
3300,8,Paul Ender [DE],Win
3300,7,Niklas Schurse [DE],Loss
3300,6,Jamin Kauf [DE],Win
3300,5,Peter Gläser [DE],Win
3300,4,Josua Kottke [DE],Win
3300,3,Alessio Yuri Boschetto [IT],Loss
3300,2,Alexander Becker [DE],Win
3300,1,Jordi Casado Rejas [ES],Win
3301,9,Mattie Morgan [IE],Loss
3301,8,Benjamin Jochimsen [DK],Loss
3301,7,Rafael Sadowski [DE],Win
3301,6,Nils Dunlop [SE],Win
3301,5,Guillermo Castilla [ES],Loss
3301,4,Daniel Halm [DE],Win
3301,3,Sasha Kowol [DE],Win
3301,2,Antonio Galotta [DE],Win
3301,1,Forhad Chodhoury [ES],Win
3302,9,Peer-Malte Gerlach [DE],Win
3302,8,Ferdinand Krammer [DE],Loss
3302,7,Sven Kracht [DE],Win
3302,6,Davide Aondio [IT],Loss
3302,5,Federico Masu [IT],Win
3302,4,Fevzi Ozkan [DE],Loss
3302,3,Frederik Nielsen [DK],Win
3302,2,Erik Zwambach [NL],Win
3302,1,Eric Waldera [DE],Win
3303,9,Tinotenda Bindu [AT],Win
3303,8,Gabriel Seewald [AT],Loss
3303,7,Riccardo Sala [IT],Win
3303,6,Niklas Schurse [DE],Loss
3303,5,Carlos Cabal [ES],Win
3303,4,Marco Girardi [IT],Loss
3303,3,Julian Freund [DE],Win
3303,2,Rafael Sadowski [DE],Win
3303,1,Marcel Blahut [DE],Win
3304,9,Selahattin Sturm [DE],Loss
3304,8,Marco Girardi [IT],Win
3304,7,Amin Lehna [IT],Loss
3304,6,Rafael Sadowski [DE],Win
3304,5,Florian Hoffmann [DE],Win
3304,4,Florian Hotzel [DE],Win
3304,3,Christoph Gooss [AT],Loss
3304,2,The-Phong Trinh [DE],Win
3304,1,Paul Steinmüller [AT],Win
3305,9,Davide Aondio [IT],Loss
3305,8,Rhys Johnson [UK],Win
3305,7,Jessica Franssen [NL],Win
3305,6,Macx Medley [NL],Win
3305,5,Jamin Kauf [DE],Loss
3305,4,Maurice Uteg [DE],Loss
3305,3,Sven Kracht [DE],Win
3305,2,Johannes Müller [DE],Win
3305,1,Tobias Thiem [DE],Win
3306,9,Filippo Mazzurana [IT],Loss
3306,8,Davide Miraglia [IT],Win
3306,7,Rouven Chetrit [DE],Loss
3306,6,Oscar Princivalle [UK],Win
3306,5,Darshan Sabanayagam [DE],Win
3306,4,Ruben Brandfass [DE],Win
3306,3,Davide Aondio [IT],Loss
3306,2,Pascal Legband [DE],Win
3306,1,Iván Peña Podadera [ES],Win
3307,9,oleguer arteaga masferrer [ES],Win
3307,8,Maurice Uteg [DE],Loss
3307,7,Daniel Halm [DE],Win
3307,6,Andres Escobosa [NL],Win
3307,5,Niklas Schurse [DE],Loss
3307,4,Jonas Nienhüser [DE],Loss
3307,3,Josua Kottke [DE],Win
3307,2,Christian Pontrelli [IT],Win
3307,1,Emre Sahan [DE],Win
3308,9,Paul Ender [DE],Win
3308,8,Antonio Verrone [IT],Loss
3308,7,Conor McCormack [IE],Win
3308,6,Ibrahim Maarouf [DE],Loss
3308,5,Firat Güler [DE],Win
3308,4,Maximilian Bank [DE],Win
3308,3,Fevzi Ozkan [DE],Loss
3308,2,Albert Bos [ES],Win
3308,1,Mirko Brennfleck [DE],Win
3309,9,Alex Butters [UK],Win
3309,8,Marco Klinger [DE],Loss
3309,7,Michael Riechert [DE],Loss
3309,6,Juan Pescador [ES],Win
3309,5,Andrea Stefanczyk [IT],Win
3309,4,Simone Di felici [IT],Win
3309,3,Frederic de Longueville [DE],Win
3309,2,Fran Martínez Pérez [ES],Win
3309,1,Nils Dunlop [SE],Loss
3310,9,Philipp Gohmann [DE],Win
3310,8,Leo Einsfeld Pereira [DE],Win
3310,7,Mattie Morgan [IE],Loss
3310,6,Filippo Mazzurana [IT],Loss
3310,5,Denis Becker [DE],Win
3310,4,Robert Schädel [DE],Win
3310,3,Marco Girardi [IT],Loss
3310,2,Elias Klinger [DE],Win
3310,1,Tobias Sedlmair [DE],Win
3311,9,Christian Smiljanić [AT],Loss
3311,8,Johannes Müller [DE],Win
3311,7,Carles Cantero [ES],Win
3311,6,Audric David [FR],Loss
3311,5,Paul Rappen [DE],Win
3311,4,Benjamin Jochimsen [DK],Loss
3311,3,Jonas Braune [DE],Win
3311,2,Max van Westrop [NL],Win
3311,1,Luc Bothmer [NL],Win
3312,9,Nick Schrott [DE],Loss
3312,8,Pasquale Toscano [IT],Win
3312,7,Alessandro Cinardi [IT],Win
3312,6,Antoine Guyader [FR],Win
3312,5,Timo Plessow [DE],Loss
3312,4,Pau Sanchez [ES],Win
3312,3,Rani De Schoenmacker [BE],Win
3312,2,Cedric Scharf [DE],Win
3312,1,Diego Barbieri [IT],Loss
3313,9,Dominik Tonn [AT],Win
3313,8,Christian Smiljanić [AT],Loss
3313,7,Pablo Gallardo Hiraldo [ES],Win
3313,6,Jordan Guy [UK],Loss
3313,5,Victor Fournier [FR],Win
3313,4,Florian Temme [DE],Loss
3313,3,David Dam [DE],Win
3313,2,Julian Oliver Böttcher [DE],Win
3313,1,Carlos Caño Bermúdez [ES],Win
3314,9,Nicola Schlüter [DE],Win
3314,8,Gero Mayer [AT],Loss
3314,7,Thomas Bacu [BE],Win
3314,6,Eduardo Cunha [PT],Loss
3314,5,Macx Medley [NL],Win
3314,4,Oguz Salbacak [NL],Win
3314,3,Pros Leerman [BE],Win
3314,2,Cristian Layana [CL],Win
3314,1,Fevzi Ozkan [DE],Loss
3315,9,Marius Twardowski [DE],Win
3315,8,Luca Breitling-Pause [DE],Loss
3315,7,Oguz Salbacak [NL],Win
3315,6,Hsuan-Chih Kuo [NL],Loss
3315,5,Matthieu Barbe [FR],Loss
3315,4,Aleksandra Ćwikiel [PL],Win
3315,3,Jan Schultis [DE],Win
3315,2,Hussayn Ahmed [DE],Win
3315,1,Daniel Tautz [DE],Win
3316,9,Mateus De Moura Pimentel [NL],Win
3316,8,Nikola Zirdum [LU],Loss
3316,7,Andrea Maiellaro [IT],Loss
3316,6,Davide Miraglia [IT],Win
3316,5,Patrick Fischer [DE],Win
3316,4,Justin De Backer [BE],Win
3316,3,Oscar Princivalle [UK],Loss
3316,2,Mate Ivan Jäger [AT],Win
3316,1,Nico Köller [DE],Win
3317,9,Nemanja Sandic [DE],Loss
3317,8,Mirko Fioravanti [IT],Win
3317,7,Darshan Sabanayagam [DE],Win
3317,6,Michael Riechert [DE],Loss
3317,5,Hugo Soler [ES],Win
3317,4,Abtin Ghaad Amini [NL],Win
3317,3,Tobias Clemens [DE],Loss
3317,2,Sven Verhart [NL],Win
3317,1,Kevin Barfuss [AT],Win
3318,9,Tom Winter [UK],Win
3318,8,Filip Idczak [PL],Loss
3318,7,Diego Canapini [IT],Win
3318,6,Baris “BillaVGC” Akcos [DE],Win
3318,5,Filippo Mazzurana [IT],Loss
3318,4,Mandy Burzlaff [DE],Win
3318,3,Christian Pontrelli [IT],Win
3318,2,Gauthier Clanet [FR],Win
3318,1,Max van Westrop [NL],Loss
3319,9,Christoph Kugeler [DE],Win
3319,8,Alexander Seidl [DE],Win
3319,7,Nicholas Rottoli [IT],Loss
3319,6,Maurice Uteg [DE],Loss
3319,5,Elias Schüller [DE],Win
3319,4,Pascal Hoppenberg [DE],Win
3319,3,Sergio Ramirez [ES],Loss
3319,2,Oriel Grant [IL],Win
3319,1,Roman Manukjan [DE],Win
3320,9,Nicholas Rottoli [IT],Loss
3320,8,Albert Bos [ES],Win
3320,7,Filippo Mazzurana [IT],Loss
3320,6,Martin Daescu [DE],Win
3320,5,Michał Chyra [PL],Win
3320,4,Maksim Lieder [DE],Win
3320,3,Hsuan-Chih Kuo [NL],Loss
3320,2,Xavier Vazquez Ripoll [ES],Win
3320,1,Lars Niehage [DE],Win
3321,9,Thomas Bacu [BE],Win
3321,8,Sam Tabner [UK],Loss
3321,7,stefano greppi [IT],Win
3321,6,Hengyue Zhang [CN],Win
3321,5,Jamal El Moutaoikil [DE],Win
3321,4,Niklas Schurse [DE],Loss
3321,3,Alex Gómez Berna [ES],Loss
3321,2,Simone Di felici [IT],Win
3321,1,Katharina Janus [DE],Win
3322,9,Hao Lu [CN],Win
3322,8,David Ridorsa Cáceres [ES],Loss
3322,7,Juan Pescador [ES],Win
3322,6,Akram Hamdi [NL],Loss
3322,5,Lennart Jung [DE],Win
3322,4,Emir Abdulovski [NL],Win
3322,3,Benjamin Jochimsen [DK],Loss
3322,2,Benjamin Majaura [DE],Win
3322,1,Tomas Marshall [UK],Win
3323,9,Tobias Sedlmair [DE],Win
3323,8,Matt Maynard [UK],Loss
3323,7,Francesco Iozzia [IT],Loss
3323,6,Michael Deuble [DE],Win
3323,5,Gabriel Seewald [AT],Win
3323,4,Philipp Mayr [DE],Win
3323,3,Marcel Blahut [DE],Win
3323,2,Jonas Schwinn [DE],Win
3323,1,Luca Marco Hudert [DE],Loss
3324,9,Bart van Doorn [NL],Loss
3324,8,Yvar Vlieger [NL],Win
3324,7,Mandy Burzlaff [DE],Win
3324,6,Pietro Xella [IT],Loss
3324,5,Andrea Maiellaro [IT],Loss
3324,4,Federico Masu [IT],Win
3324,3,Robert-Jan Vedder [NL],Win
3324,2,Lucas Mester-Christensen [DK],Win
3324,1,Florian Schmitt [DE],Win
3325,9,Tano Rosenkranz [DE],Win
3325,8,Carlos Caño Bermúdez [ES],Win
3325,7,Simon Schlütter [DE],Loss
3325,6,Niels van der Aar [NL],Win
3325,5,Diego Barbieri [IT],Win
3325,4,Frederik Nielsen [DK],Loss
3325,3,Ryan Powney [IE],Win
3325,2,Francesco Pio Pero [IT],Loss
3325,1,Marcel Zielonka [DE],Win
3326,9,Kevin Sandini [LU],Win
3326,8,Chuck Yin Sin [NL],Win
3326,7,Florian Harloff [DE],Win
3326,6,christophe willems [BE],Loss
3326,5,Alex Soto [ES],Loss
3326,4,Erik Stiefel [DE],Win
3326,3,Florian Temme [DE],Loss
3326,2,Marvin Schmidt [DE],Win
3326,1,Gabriel Roller [DE],Win
3327,9,Manuel Hernandez Marin [ES],Win
3327,8,Selahattin Sturm [DE],Loss
3327,7,Tobias Sedlmair [DE],Win
3327,6,Jarne Mertens [BE],Win
3327,5,Christoph Bley [DE],Loss
3327,4,Shai Levi [IL],Loss
3327,3,Nick Holmer [NL],Win
3327,2,Tim Voss [DE],Win
3327,1,Ferdinando Mannino [IT],Win
3328,9,Pietro Xella [IT],Loss
3328,8,Roman Manukjan [DE],Win
3328,7,Elias Schüller [DE],Win
3328,6,Federico Masu [IT],Win
3328,5,Jonas Braune [DE],Win
3328,4,Connor Bernhard [DE],Win
3328,3,Alexander Becker [DE],Loss
3328,2,Daniel Riedl [DE],Win
3328,1,Jack Clarke [UK],Loss
3329,9,Fabian Scheu [DE],Win
3329,8,Nick van Ginneken [NL],Win
3329,7,Federico Masu [IT],Win
3329,6,Rhys Johnson [UK],Loss
3329,5,Davide Miraglia [IT],Loss
3329,4,Victor XIE [FR],Win
3329,3,Marcel Matzen [DE],Win
3329,2,Christian Smiljanić [AT],Loss
3329,1,Maik Sohn [DE],Win
3330,9,Pedro Serrano [ES],Win
3330,8,Carlos Cabal [ES],Loss
3330,7,Dominik Tonn [AT],Win
3330,6,Jakob Hermann-Hallum [DK],Win
3330,5,Pascal Hoppenberg [DE],Win
3330,4,Michael Riechert [DE],Loss
3330,3,Livio Sandberg [NL],Loss
3330,2,Arthur Méreur [FR],Win
3330,1,Jasmin Blank [DE],Win
3331,9,Nikolaj Høj Nielsen [DK],Loss
3331,8,Oliver Bøgebjerg [DK],Win
3331,7,The-Phong Trinh [DE],Win
3331,6,Sonexay Thamamone [DE],Win
3331,5,Justus Lass [DE],Win
3331,4,Silas Kottke [DE],Win
3331,3,Marco Klinger [DE],Loss
3331,2,Hsuan-Chih Kuo [NL],Loss
3331,1,Tom Siemer [DE],Win
3332,9,Lorenzo Angelicola [IT],Win
3332,8,Christopher Daoud [UK],Win
3332,7,Alex Butters [UK],Loss
3332,6,Florian Harloff [DE],Win
3332,5,Carlos Caño Bermúdez [ES],Loss
3332,4,Yoel Ramirez Pulido [ES],Win
3332,3,Nick Schrott [DE],Loss
3332,2,Philipp Mews [DE],Win
3332,1,Pierre Betz [DE],Win
3333,9,Lukas Kiefl [DE],Win
3333,8,Lennart Jung [DE],Loss
3333,7,Hao Lu [CN],Win
3333,6,Alessio Calemme [IT],Win
3333,5,Lars Niehage [DE],Win
3333,4,Patrick Fischer [DE],Loss
3333,3,Connor Bernhard [DE],Win
3333,2,Dino Duarte [LU],Win
3333,1,Antonio Marco Rodrigo Jiménez [ES],Loss
3334,9,Oliver Bøgebjerg [DK],Win
3334,8,Erwan Gandeboeuf [FR],Win
3334,7,Tobias Clemens [DE],Loss
3334,6,Daniel Anselm [DE],Win
3334,5,Juan Pescador [ES],Loss
3334,4,Julian Freund [DE],Win
3334,3,Guillermo Castilla [ES],Loss
3334,2,Shonali Kenn [AT],Win
3334,1,Calum Ross [UK],Win
3335,9,Louis Markl [DE],Win
3335,8,Benjamin Haeseler [DE],Win
3335,7,Simone Salvati [IT],Loss
3335,6,Fran Martínez Pérez [ES],Win
3335,5,Ragner Meinen [NL],Loss
3335,4,Roberto Porretti [IT],Loss
3335,3,Peer-Malte Gerlach [DE],Win
3335,2,Maurice Leon Alexander [DE],Win
3335,1,Maximilian Bank [DE],Win
3336,9,Daniel Anselm [DE],Win
3336,8,Frank Cordova Centurion [DE],Win
3336,7,Flavio Del Pidio [IT],Loss
3336,6,Philipp Mews [DE],Win
3336,5,Khalil HOGGUI [FR],Win
3336,4,Amin Lehna [IT],Loss
3336,3,Joshua (Silvester Laurens) van Sandijk [NL],Win
3336,2,Roberto Porretti [IT],Loss
3336,1,Simon Chetrit [DE],Win
3337,9,Nedim Thull [DE],Win
3337,8,Bartosz Kuskowski [PL],Win
3337,7,Alexander Rey [CH],Win
3337,6,Lukas Kiefl [DE],Loss
3337,5,Frederik Nielsen [DK],Loss
3337,4,Jack Clarke [UK],Loss
3337,3,Hao Lu [CN],Win
3337,2,Roberto Retico [IT],Win
3337,1,María Gabriela Moreno Gonzalez [DE],Win
3338,9,Silas Kottke [DE],Win
3338,8,Alessandro Corti [IT],Win
3338,7,Josua Kottke [DE],Win
3338,6,Nikolaj Høj Nielsen [DK],Loss
3338,5,Michael Riechert [DE],Loss
3338,4,Fabian Sdzuy [DE],Win
3338,3,Oliver Bøgebjerg [DK],Loss
3338,2,Alessandro Cinardi [IT],Win
3338,1,Gregory Mohr [DE],Win
3339,9,Alessandro Cinardi [IT],Win
3339,8,Martin Daescu [DE],Loss
3339,7,Javier Señorena [ES],Win
3339,6,Pedro Serrano [ES],Win
3339,5,Benjamin Dorner [CH],Win
3339,4,Niclas Krieger [DE],Win
3339,3,Sonexay Thamamone [DE],Loss
3339,2,Lennart Jung [DE],Loss
3339,1,René Oertel [DE],Win
3340,9,Livio Sandberg [NL],Loss
3340,8,Jack Clarke [UK],Loss
3340,7,Mateus De Moura Pimentel [NL],Win
3340,6,Wouter Wijsman [DE],Win
3340,5,Matteo Spadaro [IT],Win
3340,4,Jorijn Raijmakers [NL],Win
3340,3,Ioannis Papadopoulos [GR],Win
3340,2,Fabian Schneekloth [DE],Win
3340,1,Jannik Koch [DE],Loss
3341,9,Martin Perez [ES],Win
3341,8,Oliver Feldmann [CH],Win
3341,7,Oliver Bøgebjerg [DK],Loss
3341,6,Alejandro Fuentelsaz [ES],Win
3341,5,Benjamin Haeseler [DE],Win
3341,4,Sebastian Ernst [DE],Loss
3341,3,Timo Ney [DE],Win
3341,2,Julian Freund [DE],Loss
3341,1,Danilo Fischer [DE],Win
3342,9,Hsuan-Chih Kuo [NL],Win
3342,8,Tomas Marshall [UK],Win
3342,7,Lennart Jung [DE],Loss
3342,6,Pol Cascales [ES],Win
3342,5,Michael Deuble [DE],Loss
3342,4,Lennard Messerschmidt [NL],Win
3342,3,Alexander Eisele [DE],Win
3342,2,Louis Andrae [DE],Win
3342,1,Daniel Halm [DE],Loss
3343,9,Luca Marco Hudert [DE],Win
3343,8,Lukas Neier [DE],Win
3343,7,Matteo Spadaro [IT],Loss
3343,6,Peter Hoksbergen [NL],Win
3343,5,Carles Cantero [ES],Loss
3343,4,Rebecca Wolf [DE],Win
3343,3,Filip Idczak [PL],Loss
3343,2,Christopher Daoud [UK],Win
3343,1,Jan Hölscher [DE],Win
3344,9,Fabian Kuhl [DE],Loss
3344,8,Lukas Kiefl [DE],Win
3344,7,Ranieri Calderari [IT],Win
3344,6,Riccardo Sala [IT],Loss
3344,5,Tano Rosenkranz [DE],Win
3344,4,Benjamin Gedaschke [DE],Win
3344,3,Eric Waldera [DE],Win
3344,2,Tobias Zeuch [DE],Win
3344,1,Justin De Backer [BE],Loss
3345,9,Fausto Terrana [IT],Win
3345,8,Jorijn Raijmakers [NL],Win
3345,7,Philipp Mews [DE],Win
3345,6,Elias Schüller [DE],Loss
3345,5,Arthur Ehrecke [DE],Win
3345,4,Jack Marshall [UK],Win
3345,3,Marco Müller [DE],Win
3345,2,Yvar Vlieger [NL],Loss
3345,1,Nick Holmer [NL],Loss
3346,9,Tim Voss [DE],Win
3346,8,Chris Multer [DE],Win
3346,7,David Dam [DE],Win
3346,6,Kevin Barfuss [AT],Win
3346,5,Nick van Ginneken [NL],Loss
3346,4,Sam Tabner [UK],Loss
3346,3,Oriel Grant [IL],Win
3346,2,Forhad Chodhoury [ES],Win
3346,1,Víctor Medina [ES],Loss
3347,9,Rani De Schoenmacker [BE],Win
3347,8,Lucas Mester-Christensen [DK],Win
3347,7,Jordan Guy [UK],Loss
3347,6,Luca Breitling-Pause [DE],Loss
3347,5,Lukas Auer [AT],Win
3347,4,Luca Mazzini [RO],Win
3347,3,Jan-Luca Heinrich [DE],Win
3347,2,Aleksandra Ćwikiel [PL],Loss
3347,1,Alessio Digiovanna [IT],Win
3348,9,Jannik Pawasserat [DE],Win
3348,8,Matthieu Barbe [FR],Loss
3348,7,Bartosz Kuskowski [PL],Win
3348,6,Philipp Christian Albert [DE],Win
3348,5,Lennart Christe [DE],Win
3348,4,Sam Plassgård [NO],Loss
3348,3,Mark Klamt [DE],Win
3348,DROP,DROP,DROP
3348,1,Jose Rider Lorenzo [ES],Loss
3349,9,Elias Schüller [DE],Win
3349,8,Michael Kelsch [DE],Win
3349,7,Nedim Thull [DE],Loss
3349,6,Luca Collecorvino [IT],Win
3349,5,Fausto Terrana [IT],Loss
3349,4,Davide Aondio [IT],Loss
3349,3,Philipp Mayr [DE],Win
3349,2,Naim Spiteri [MT],Win
3349,1,Reiner Spraul [DE],Win
3350,9,Nikola Zirdum [LU],Loss
3350,8,Ibrahim Maarouf [DE],Win
3350,7,Marius Wels [BE],Win
3350,6,Ioannis Papadopoulos [GR],Win
3350,5,Leon Hudert [DE],Win
3350,4,Marcel Blahut [DE],Win
3350,3,Fabian Sdzuy [DE],Loss
3350,2,Martin Daescu [DE],Loss
3350,1,Yvar Vlieger [NL],Win
3351,9,Riccardo Sala [IT],Win
3351,8,Francesco Rasini [IT],Loss
3351,7,Jorijn Raijmakers [NL],Win
3351,6,Hermann Krumrey [DE],Win
3351,5,Federico Camporesi [IT],Win
3351,4,Christopher Mandok [DE],Win
3351,3,Fausto Terrana [IT],Loss
3351,2,Joan Garcia [ES],Loss
3351,1,Dominik Freund [DE],Win
3352,9,Jordi Casado Rejas [ES],Win
3352,8,Sven Kracht [DE],Win
3352,7,Raico Pardo [ES],Win
3352,6,Kusha Kanani [DE],Loss
3352,5,Francesco Iozzia [IT],Loss
3352,4,Sasha Kowol [DE],Win
3352,3,Christoph Bley [DE],Loss
3352,2,Khalil HOGGUI [FR],Win
3352,1,Dino Duarte [LU],Win
3353,9,Michael Deuble [DE],Loss
3353,8,Timo Plessow [DE],Win
3353,7,Manuel Hernandez Marin [ES],Win
3353,6,Erik Zwambach [NL],Win
3353,5,Wolfgang Wilflinger [AT],Win
3353,4,Fabian Kuhl [DE],Loss
3353,3,Jip Snoek [NL],Win
3353,2,Felix Kraus [DE],Win
3353,1,Olga Elías [ES],Loss
3354,9,Helmy BEN MESSAOUD [FR],Win
3354,8,Noah Albersdorfer [DE],Win
3354,7,Nemanja Sandic [DE],Loss
3354,6,Victor Fournier [FR],Win
3354,5,Jan Schultis [DE],Loss
3354,4,Tim Votteler [DE],Win
3354,3,Benjamin Majaura [DE],Win
3354,2,Gabriel Seewald [AT],Loss
3354,1,Daniel Daertni [SE],Win
3355,9,Ibrahim Maarouf [DE],Win
3355,8,Georg Lang [DE],Win
3355,7,Kevin Sandini [LU],Loss
3355,6,Fynn Denecke [DE],Win
3355,5,Malte Kyburg [DE],Win
3355,4,Ben Kyriakou [UK],Loss
3355,3,Hengyue Zhang [CN],Win
3355,2,Andreas Zahn [DE],Win
3355,1,Arthur Méreur [FR],Loss
3356,9,Carlos de Miranda [ES],Win
3356,8,Khalil HOGGUI [FR],Win
3356,7,Aurélien Le Fur [FR],Win
3356,6,Yunus Burneckas [DE],Win
3356,5,Adam Cherfaoui [FR],Loss
3356,4,Daniel Bleich [DE],Win
3356,3,Riccardo Sala [IT],Loss
3356,2,Chiand Balasubramaniam [UK],Win
3356,1,Alberto Fornaini [IT],Loss
3357,9,Alexander Becker [DE],Win
3357,8,Julius Neier [DE],Win
3357,7,Johannes Müller [DE],Loss
3357,6,Marius Twardowski [DE],Win
3357,5,Tinotenda Bindu [AT],Win
3357,4,Christian Pontrelli [IT],Win
3357,3,Laurin Adolphs [DE],Win
3357,2,Juan Pescador [ES],Loss
3357,1,Lucas Mester-Christensen [DK],Loss
3358,9,Mark Mullender [NL],Win
3358,8,Eike-Simon Schruhl [DE],Loss
3358,7,Rebecca Wolf [DE],Win
3358,6,Carlos de Miranda [ES],Win
3358,5,Tim Votteler [DE],Win
3358,4,Hendrik Förster [DE],Win
3358,3,Finn Seipold [DE],Win
3358,2,Niels Hofman [BE],Loss
3358,1,Anthony-Christopher Manolache [FR],Loss
3359,9,René Oertel [DE],Win
3359,8,Ranieri Calderari [IT],Win
3359,7,Jens Kassner [DE],Win
3359,6,Louis Andrae [DE],Win
3359,5,Hendrik Förster [DE],Win
3359,4,Arthur Glandier [FR],Loss
3359,3,Giulio Bassetti [IT],Loss
3359,2,Robin Kracht [DE],Win
3359,1,Elias Schüller [DE],Loss
3360,9,Timo Plessow [DE],Win
3360,8,Mandy Burzlaff [DE],Win
3360,7,Ryan Powney [IE],Loss
3360,6,Fabian Kussatz [DE],Win
3360,5,Bart van Oekel [NL],Win
3360,4,Frank Voltaggio [IT],Win
3360,3,Robert Schädel [DE],Loss
3360,2,Luca Breitling-Pause [DE],Loss
3360,1,Sebastian Vögele [CH],Win
3361,9,Matteo Spadaro [IT],Win
3361,8,Audric David [FR],Loss
3361,7,Tom Winter [UK],Win
3361,6,Benjamin Gedaschke [DE],Win
3361,5,Adrian Baumann [DE],Win
3361,4,Marius Wels [BE],Loss
3361,3,Elias Klinger [DE],Win
3361,2,Simone Salvati [IT],Loss
3361,1,Andreas Zahn [DE],Win
3362,9,Joshua (Silvester Laurens) van Sandijk [NL],Win
3362,8,Rahim Farzan [DE],Win
3362,7,Sonexay Thamamone [DE],Win
3362,6,Conor McCormack [IE],Loss
3362,5,Benjamin Gorgos [DE],Win
3362,4,Daan Rütten [NL],Win
3362,3,Finn Reder [DE],Win
3362,2,Carlos Caño Bermúdez [ES],Loss
3362,1,Aline Kleinschnitz [DE],Loss
3363,9,Pasquale Toscano [IT],Win
3363,8,Baris “BillaVGC” Akcos [DE],Win
3363,7,Lennard Messerschmidt [NL],Win
3363,6,Niclas Krieger [DE],Win
3363,5,Maximilian Bank [DE],Loss
3363,4,Guillem López [ES],Win
3363,3,Oguz Salbacak [NL],Loss
3363,2,Dominik Tonn [AT],Win
3363,1,Antonio Sánchez [ES],Loss
3364,9,Carles Cantero [ES],Win
3364,8,Pol Cascales [ES],Win
3364,7,Iga Raczyńska [PL],Win
3364,6,Florian Hotzel [DE],Win
3364,5,Rahim Farzan [DE],Loss
3364,4,Matteo Ferrari [IT],Loss
3364,3,Carlos de Miranda [ES],Loss
3364,2,Steve Alberts [NL],Win
3364,1,Marcel Matzen [DE],Win
3365,9,Simone Di felici [IT],Win
3365,8,Darshan Sabanayagam [DE],Win
3365,7,Ferdinando Mannino [IT],Win
3365,6,Mattia Patacchiola [IT],Win
3365,5,Steve Richter [DE],Win
3365,4,Peter Hoksbergen [NL],Loss
3365,3,Alessandro Corti [IT],Loss
3365,2,Clàudia Garcia [ES],Win
3365,1,Mikel Ortega Aguado [IT],Loss
3366,9,Hengyue Zhang [CN],Win
3366,8,Hugo Soler [ES],Win
3366,7,Marco Klinger [DE],Win
3366,6,Chiara Perego [IT],Win
3366,5,Benjamin Majaura [DE],Win
3366,4,Ferdinando Mannino [IT],Loss
3366,3,Jorge Fernández Calatrava [ES],Loss
3366,2,Gregory Mohr [DE],Win
3366,1,Laura Kaiser [DE],Loss
3367,9,Jessica Franssen [NL],Loss
3367,8,Michael Deuble [DE],Loss
3367,7,Giulio Tarlao [IT],Loss
3367,6,Marco Girardi [IT],Win
3367,5,Valentijn Visser [NL],Loss
3367,4,Carles Cantero [ES],Win
3367,3,Audric David [FR],Win
3367,2,Ryan Powney [IE],Win
3367,1,Daniel Riedl [DE],Win
3368,9,Joan Garcia [ES],Loss
