ID,Torneo,Tipo_Torneo,Player,Rondas,Equipo,Wins,Losses
3463,Regional Dortmund,Oficial,Martin Perez [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/23,https://pokepast.es/822cb322dc78d2ee,5,4
3464,Regional Dortmund,Oficial,Julian Oliver Böttcher [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/68,https://pokepast.es/e94d4c36e3d01675,5,4
3465,Regional Dortmund,Oficial,Fabian Scheu [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/291,https://pokepast.es/6bbcafee6631c809,5,4
3466,Regional Dortmund,Oficial,Silas Kottke [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/518,https://pokepast.es/a2618da747acc3da,5,4
3467,Regional Dortmund,Oficial,Bartosz Kuskowski [PL],https://standings.stalruth.dev/2024/regional-dortmund/masters/93,https://pokepast.es/933d1ad8376076b1,5,4
3468,Regional Dortmund,Oficial,Jorge Hernández Acosta [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/442,https://pokepast.es/c7c16e38ff0e924c,5,4
3469,Regional Dortmund,Oficial,Philip Rösen [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/449,https://pokepast.es/02870b414eccccc3,5,4
3470,Regional Dortmund,Oficial,Karl Akpovi [FR],https://standings.stalruth.dev/2024/regional-dortmund/masters/348,https://pokepast.es/01ea253fbb5db573,5,4
3471,Regional Dortmund,Oficial,Oscar Escobosa Bosman [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/90,https://pokepast.es/4deaa646af6c2754,5,4
3472,Regional Dortmund,Oficial,Alejandro Fuentelsaz [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/417,https://pokepast.es/4c66c4458f026cbb,5,4
3473,Regional Dortmund,Oficial,Charl-Pierre Marais [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/126,https://pokepast.es/f0671a3cc409997b,5,4
3474,Regional Dortmund,Oficial,René Oertel [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/535,https://pokepast.es/e890a2ce79ec80f0,5,4
3475,Regional Dortmund,Oficial,Michele Trevisan [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/171,https://pokepast.es/2b2d4f7136db39c3,5,4
3476,Regional Dortmund,Oficial,Nicole Konstantinidis [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/500,https://pokepast.es/82236fe72e40cede,5,4
3477,Regional Dortmund,Oficial,Gabriele Borgarelli [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/174,https://pokepast.es/74b4ea9cc63ae76e,5,4
3478,Regional Dortmund,Oficial,Leo Einsfeld Pereira [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/454,https://pokepast.es/fd53ba8e86c55ca7,5,4
3479,Regional Dortmund,Oficial,Sebastian Vögele [CH],https://standings.stalruth.dev/2024/regional-dortmund/masters/551,https://pokepast.es/494c814952977c95,5,4
3480,Regional Dortmund,Oficial,Pierre Betz [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/285,https://pokepast.es/5e7c1ba7cd30f4ee,5,4
3481,Regional Dortmund,Oficial,Helmy BEN MESSAOUD [FR],https://standings.stalruth.dev/2024/regional-dortmund/masters/7,https://pokepast.es/8710c4b674e88399,5,4
3482,Regional Dortmund,Oficial,Manuel Schwab [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/124,https://pokepast.es/49d070f3ad304cc3,5,4
3483,Regional Dortmund,Oficial,Sebastian Kaiser [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/168,https://pokepast.es/a7d7a5041eeff7fd,5,4
3484,Regional Dortmund,Oficial,Jack Marshall [UK],https://standings.stalruth.dev/2024/regional-dortmund/masters/21,https://pokepast.es/e50cc60a3651faf8,5,4
3485,Regional Dortmund,Oficial,Adrian Baumeister [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/298,https://pokepast.es/c190ead8a9530102,5,4
3486,Regional Dortmund,Oficial,Marcel Matzen [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/310,https://pokepast.es/0061e933c9119ab4,5,4
3487,Regional Dortmund,Oficial,Maxime Mastromatteo [FR],https://standings.stalruth.dev/2024/regional-dortmund/masters/228,https://pokepast.es/ffd3803a4bcee79b,5,4
3488,Regional Dortmund,Oficial,Amelius van Etten [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/288,https://pokepast.es/2fe13c285bcfcb28,5,4
3489,Regional Dortmund,Oficial,Cedric Scharf [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/179,https://pokepast.es/daf4792a2b1512d6,5,4
3490,Regional Dortmund,Oficial,Ferdinando Vincenti [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/141,https://pokepast.es/d6a3a24ae7945c78,5,4
3491,Regional Dortmund,Oficial,Andrea Oteri [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/45,https://pokepast.es/96c98936919b72a8,5,4
3492,Regional Dortmund,Oficial,Victor XIE [FR],https://standings.stalruth.dev/2024/regional-dortmund/masters/188,https://pokepast.es/40a4462ad5ee534a,5,4
3493,Regional Dortmund,Oficial,Jose Rider Lorenzo [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/360,https://pokepast.es/66e56f1350da6c9d,4,5
3494,Regional Dortmund,Oficial,Faaiz Ashfaq [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/267,https://pokepast.es/8316009224639870,4,3
3495,Regional Dortmund,Oficial,Oguz Salbacak [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/427,https://pokepast.es/c07d2aedd9b4416b,4,5
3496,Regional Dortmund,Oficial,Federico Masu [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/184,https://pokepast.es/58422ea0deea91dc,4,5
3497,Regional Dortmund,Oficial,Ragner Meinen [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/76,https://pokepast.es/ecc05efddd51001a,4,5
3498,Regional Dortmund,Oficial,Marius Wels [BE],https://standings.stalruth.dev/2024/regional-dortmund/masters/443,https://pokepast.es/3af44ac565009560,4,5
3499,Regional Dortmund,Oficial,Chris Multer [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/223,https://pokepast.es/0130c6047ddad462,4,5
3500,Regional Dortmund,Oficial,Pol Cascales [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/205,https://pokepast.es/d36118c7d27f3c80,4,5
3501,Regional Dortmund,Oficial,Sonexay Thamamone [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/222,https://pokepast.es/9e9682045e019b3d,4,5
3502,Regional Dortmund,Oficial,Ciro Barbato [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/324,https://pokepast.es/b13d98f8866001d4,4,5
3503,Regional Dortmund,Oficial,Maximilian Bank [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/105,https://pokepast.es/6cf72fb0b650f55d,4,5
3504,Regional Dortmund,Oficial,Lucas Mester-Christensen [DK],https://standings.stalruth.dev/2024/regional-dortmund/masters/250,https://pokepast.es/51c208d9f8d63abc,4,5
3505,Regional Dortmund,Oficial,Luca Collecorvino [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/546,https://pokepast.es/9c123fc990baf5b1,4,5
3506,Regional Dortmund,Oficial,Chuck Yin Sin [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/366,https://pokepast.es/56d243d3a76b3950,4,5
3507,Regional Dortmund,Oficial,Patrick Weiss [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/111,https://pokepast.es/b9e9324320fc8cec,4,5
3508,Regional Dortmund,Oficial,Fynn Denecke [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/261,https://pokepast.es/b67a2787c538e0c1,4,5
3509,Regional Dortmund,Oficial,Arthur Glandier [FR],https://standings.stalruth.dev/2024/regional-dortmund/masters/424,https://pokepast.es/9f33755d2bfe1447,4,5
3510,Regional Dortmund,Oficial,Louis Andrae [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/135,https://pokepast.es/985eb08ef450bec4,4,5
3511,Regional Dortmund,Oficial,Eloy Hahn [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/332,https://pokepast.es/2aa1936c407f1bf3,4,3
3512,Regional Dortmund,Oficial,Wouter Wijsman [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/48,https://pokepast.es/042df36ed7950e85,4,5
3513,Regional Dortmund,Oficial,Jorge Fernández Calatrava [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/57,https://pokepast.es/0494578b330c1320,4,5
3514,Regional Dortmund,Oficial,Juan Pescador [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/368,https://pokepast.es/ffe6d0ec77eb0b64,4,5
3515,Regional Dortmund,Oficial,Robert Schädel [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/226,https://pokepast.es/b48a6efb0b899313,4,5
3516,Regional Dortmund,Oficial,Ioannis Papadopoulos [GR],https://standings.stalruth.dev/2024/regional-dortmund/masters/33,https://pokepast.es/1d622ce1558d5577,4,5
3517,Regional Dortmund,Oficial,Mandy Burzlaff [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/411,https://pokepast.es/5eff77586853723a,4,5
3518,Regional Dortmund,Oficial,Nick Holmer [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/311,https://pokepast.es/f58cddc3957d8024,4,5
3519,Regional Dortmund,Oficial,Rebecca Wolf [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/162,https://pokepast.es/9951a888ab99bf53,4,5
3520,Regional Dortmund,Oficial,Benjamin Dorner [CH],https://standings.stalruth.dev/2024/regional-dortmund/masters/531,https://pokepast.es/f0b7161525912910,4,5
3521,Regional Dortmund,Oficial,Lukas Auer [AT],https://standings.stalruth.dev/2024/regional-dortmund/masters/253,https://pokepast.es/234e779b5b76bfc3,4,3
3522,Regional Dortmund,Oficial,Marcel Blahut [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/542,https://pokepast.es/434204e8c8ba7993,4,5
3523,Regional Dortmund,Oficial,Christian Schulz [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/166,https://pokepast.es/676f5beef8e7415d,4,5
3524,Regional Dortmund,Oficial,Patrick Fischer [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/316,https://pokepast.es/cddf32c1c3a33ff5,4,5
3525,Regional Dortmund,Oficial,Maurice Leon Alexander [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/110,https://pokepast.es/c8e6c678310249c9,4,5
3526,Regional Dortmund,Oficial,Florian Hoffmann [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/418,https://pokepast.es/7a3988fec2036820,4,5
3527,Regional Dortmund,Oficial,Pablo Gallardo Hiraldo [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/15,https://pokepast.es/9ffad3bd7795cd99,4,5
3528,Regional Dortmund,Oficial,Lukas Gwiasda [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/468,https://pokepast.es/00806cae50aab92a,4,5
3529,Regional Dortmund,Oficial,Rahim Farzan [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/421,https://pokepast.es/5ede9a1ca9144079,4,5
3530,Regional Dortmund,Oficial,Benjamin Haeseler [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/393,https://pokepast.es/13fa9f0f86d8c42e,4,5
3531,Regional Dortmund,Oficial,Mikel Ortega Aguado [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/116,https://pokepast.es/eed324010e0f7031,4,5
3532,Regional Dortmund,Oficial,Olga Elías [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/465,https://pokepast.es/809d61ddf6244853,4,5
3533,Regional Dortmund,Oficial,Philipp Christian Albert [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/290,https://pokepast.es/ca57c84870a1ac5f,4,5
3534,Regional Dortmund,Oficial,Frank Cordova Centurion [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/121,https://pokepast.es/4820d0c952fe4101,4,5
3535,Regional Dortmund,Oficial,Philipp Mews [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/483,https://pokepast.es/c0c4a813f6e3f637,4,5
3536,Regional Dortmund,Oficial,Lukas Neier [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/341,https://pokepast.es/3994945837e841df,4,5
3537,Regional Dortmund,Oficial,Hussayn Ahmed [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/287,https://pokepast.es/85436921b70fe8fb,4,5
3538,Regional Dortmund,Oficial,Aurélien Le Fur [FR],https://standings.stalruth.dev/2024/regional-dortmund/masters/80,https://pokepast.es/dc6c5b528feb2149,4,5
3539,Regional Dortmund,Oficial,Philipp Mayr [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/420,https://pokepast.es/406ac4e14238cee0,4,5
3540,Regional Dortmund,Oficial,Ruben Brandfass [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/144,https://pokepast.es/67b9d7c3af939e12,4,5
3541,Regional Dortmund,Oficial,Maksim Lieder [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/453,https://pokepast.es/c5b3d2de6effe555,4,5
3542,Regional Dortmund,Oficial,Simon Chetrit [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/84,https://pokepast.es/a7c073d6c400e3ca,4,5
3543,Regional Dortmund,Oficial,Oliver Feldmann [CH],https://standings.stalruth.dev/2024/regional-dortmund/masters/128,https://pokepast.es/a5df87e73f0c93e2,4,5
3544,Regional Dortmund,Oficial,Benjamin Thanner [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/10,https://pokepast.es/5dd4e3533d9389fd,4,5
3545,Regional Dortmund,Oficial,Niels Hofman [BE],https://standings.stalruth.dev/2024/regional-dortmund/masters/213,https://pokepast.es/107209f605106345,4,5
3546,Regional Dortmund,Oficial,Tomas Marshall [UK],https://standings.stalruth.dev/2024/regional-dortmund/masters/43,https://pokepast.es/7123c2b01b93a664,4,5
3547,Regional Dortmund,Oficial,Timo Ney [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/303,https://pokepast.es/04a15f00b4f85807,4,5
3548,Regional Dortmund,Oficial,Peter Gläser [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/246,https://pokepast.es/a40e0c2d0f31c9b7,4,5
3549,Regional Dortmund,Oficial,Alessio Mannuci [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/426,https://pokepast.es/f93cb505b59d8d27,4,5
3550,Regional Dortmund,Oficial,Jonas Braune [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/460,https://pokepast.es/3514ad0f17e058e3,4,5
3551,Regional Dortmund,Oficial,Ferdinando Mannino [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/355,https://pokepast.es/b742e183b69695fb,4,5
3552,Regional Dortmund,Oficial,Eric Waldera [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/510,https://pokepast.es/dad36e82afc26042,4,5
3553,Regional Dortmund,Oficial,Forhad Chodhoury [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/437,https://pokepast.es/14ee99040034f7c6,4,5
3554,Regional Dortmund,Oficial,Dominique Z. [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/177,https://pokepast.es/69b2eddd4c095042,4,5
3555,Regional Dortmund,Oficial,Niklas Neugum [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/351,https://pokepast.es/015c5870c14b690b,4,5
3556,Regional Dortmund,Oficial,Laura Kaiser [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/487,https://pokepast.es/4186f8c96aaa5b65,4,5
3557,Regional Dortmund,Oficial,Alexander Seidl [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/164,https://pokepast.es/e4108dd194d71f1b,4,5
3558,Regional Dortmund,Oficial,Florian Harloff [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/64,https://pokepast.es/a497e1fa70ffdc13,4,5
3559,Regional Dortmund,Oficial,Lennard Messerschmidt [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/39,https://pokepast.es/33f26827bae9f2c1,4,5
3560,Regional Dortmund,Oficial,Yoel Ramirez Pulido [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/34,https://pokepast.es/6ec9665fa82a3c51,4,5
3561,Regional Dortmund,Oficial,Naim Spiteri [MT],https://standings.stalruth.dev/2024/regional-dortmund/masters/133,https://pokepast.es/7d1590a040a7c6e3,4,5
3562,Regional Dortmund,Oficial,Jan-Luca Heinrich [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/304,https://pokepast.es/7039ef08539e6e56,4,5
3563,Regional Dortmund,Oficial,Nico Ungewitter [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/320,https://pokepast.es/97242f95df1b2ca0,4,5
3564,Regional Dortmund,Oficial,Glenn Hartlieb [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/389,https://pokepast.es/015271bd9c5fbcac,4,5
3565,Regional Dortmund,Oficial,Arthur Ehrecke [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/49,https://pokepast.es/7cbd6bd001228159,4,5
3566,Regional Dortmund,Oficial,Noah Albersdorfer [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/308,https://pokepast.es/09f2479ea53a34ce,4,5
3567,Regional Dortmund,Oficial,Moritz Stief [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/490,https://pokepast.es/4920a2ca39b66561,4,5
3568,Regional Dortmund,Oficial,Scott Terry [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/36,https://pokepast.es/072e7db209810303,4,5
3569,Regional Dortmund,Oficial,Jannik Koch [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/278,https://pokepast.es/adfd5f2066eedc3b,4,5
3570,Regional Dortmund,Oficial,Adrian Baumann [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/203,https://pokepast.es/7f58177a78d4c77f,4,5
3571,Regional Dortmund,Oficial,Lennart Hübner [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/549,https://pokepast.es/cdeee8439fac31ab,4,5
3572,Regional Dortmund,Oficial,Antonio Galotta [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/404,https://pokepast.es/04b48fe117ad00b2,4,5
3573,Regional Dortmund,Oficial,Kay Elst [BE],https://standings.stalruth.dev/2024/regional-dortmund/masters/260,https://pokepast.es/b3d6b9138dbb1afe,4,5
3574,Regional Dortmund,Oficial,Daniel Tautz [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/520,https://pokepast.es/26003cba33bdc980,4,5
3575,Regional Dortmund,Oficial,Philipp Prieur [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/284,https://pokepast.es/c99b5079e8ea5f0b,4,5
3576,Regional Dortmund,Oficial,Alexander Rey [CH],https://standings.stalruth.dev/2024/regional-dortmund/masters/6,https://pokepast.es/9857ef96c4d8e9e1,4,5
3577,Regional Dortmund,Oficial,Onno Diermann [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/262,https://pokepast.es/f7d107ed1315c112,4,5
3578,Regional Dortmund,Oficial,Evan Schulz [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/198,https://pokepast.es/6c2d549ac434bc4c,4,5
3579,Regional Dortmund,Oficial,Lewis Campbell [UK],https://standings.stalruth.dev/2024/regional-dortmund/masters/3,https://pokepast.es/1cb20575ce60755b,4,5
3580,Regional Dortmund,Oficial,Maik Obert [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/108,https://pokepast.es/adf09b6b9fbcbb50,4,5
3581,Regional Dortmund,Oficial,Pablo Ezcurra Abad [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/396,https://pokepast.es/daf860dd4b08fd91,4,5
3582,Regional Dortmund,Oficial,Marco Müller [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/358,https://pokepast.es/0860ff82ba300251,4,5
3583,Regional Dortmund,Oficial,Michael Bogner [AT],https://standings.stalruth.dev/2024/regional-dortmund/masters/495,https://pokepast.es/273001868926076c,4,5
3584,Regional Dortmund,Oficial,Robin Kracht [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/434,https://pokepast.es/f78df7f81fa2674e,4,5
3585,Regional Dortmund,Oficial,Alessandro Bugari [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/391,https://pokepast.es/90481478cf15a536,4,5
3586,Regional Dortmund,Oficial,Benjamin Gorgos [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/138,https://pokepast.es/95fbe3ee01c1e9aa,4,5
3587,Regional Dortmund,Oficial,Michel Zazzi [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/58,https://pokepast.es/c1ebdc0f3dc18c58,4,5
3588,Regional Dortmund,Oficial,Raphael Groß [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/221,https://pokepast.es/f6923308524f2574,4,5
3589,Regional Dortmund,Oficial,Stefan Gleibs [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/114,https://pokepast.es/37988a5611a5914a,4,5
3590,Regional Dortmund,Oficial,Roberto Retico [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/436,https://pokepast.es/93a23f4022426596,4,5
3591,Regional Dortmund,Oficial,Christian Franck [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/52,https://pokepast.es/29e45bef975d58e6,4,5
3592,Regional Dortmund,Oficial,Henri Peters [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/75,https://pokepast.es/55ac6f1a9beaf980,4,5
3593,Regional Dortmund,Oficial,Matthias Brandhofer [AT],https://standings.stalruth.dev/2024/regional-dortmund/masters/224,https://pokepast.es/631eb2459c91cdc8,4,5
3594,Regional Dortmund,Oficial,Kai Wycik [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/459,https://pokepast.es/13a14dc3ec13278c,4,5
3595,Regional Dortmund,Oficial,Mate Ivan Jäger [AT],https://standings.stalruth.dev/2024/regional-dortmund/masters/194,https://pokepast.es/7731ef66dccb05da,4,5
3596,Regional Dortmund,Oficial,Timon Falk [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/8,https://pokepast.es/a114cee5660faa5b,4,5
3597,Regional Dortmund,Oficial,Daniel Parris [UK],https://standings.stalruth.dev/2024/regional-dortmund/masters/81,https://pokepast.es/5aa88381e40cad46,4,5
3598,Regional Dortmund,Oficial,Yunus Burneckas [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/484,https://pokepast.es/f9a7d1ef0736623d,4,5
3599,Regional Dortmund,Oficial,Malte Rogoll [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/333,https://pokepast.es/6c3def2242d05a76,4,5
3600,Regional Dortmund,Oficial,Samuel Naylor [UK],https://standings.stalruth.dev/2024/regional-dortmund/masters/305,https://pokepast.es/80b5708509d417db,4,5
3601,Regional Dortmund,Oficial,Justus Lass [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/150,https://pokepast.es/1d720b1e137c54cd,4,5
3602,Regional Dortmund,Oficial,Malte Kyburg [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/532,https://pokepast.es/4d35e675968b8101,4,5
3603,Regional Dortmund,Oficial,Mika Cedric Henning [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/145,https://pokepast.es/cdefd768f6312739,4,5
3604,Regional Dortmund,Oficial,Adam Benzoubir [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/132,https://pokepast.es/59f8e4f79a6b2732,4,5
3605,Regional Dortmund,Oficial,Jamiro Telgt [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/388,https://pokepast.es/ad38a4578ce6f532,4,5
3606,Regional Dortmund,Oficial,Mattia Patacchiola [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/335,https://pokepast.es/edda799760808fce,4,5
3607,Regional Dortmund,Oficial,Joshua Schmidts [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/346,https://pokepast.es/e13b20b57ea50e07,4,5
3608,Regional Dortmund,Oficial,Thomas Engl [AT],https://standings.stalruth.dev/2024/regional-dortmund/masters/204,https://pokepast.es/0c68fd96b87ddde9,4,5
3609,Regional Dortmund,Oficial,Julian Gimpel [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/120,https://pokepast.es/c5b13718067e33ac,4,5
3610,Regional Dortmund,Oficial,Kurt Wonka [AT],https://standings.stalruth.dev/2024/regional-dortmund/masters/367,https://pokepast.es/56d8090ac6a2afb2,3,4
3611,Regional Dortmund,Oficial,Erik Zwambach [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/180,https://pokepast.es/f33afa729a024d6d,3,4
3612,Regional Dortmund,Oficial,Elena Scuderi [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/244,https://pokepast.es/ab53cdae89219ea6,3,6
3613,Regional Dortmund,Oficial,Julian Freund [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/384,https://pokepast.es/193394decd8b4e0e,3,4
3614,Regional Dortmund,Oficial,Leon Hudert [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/275,https://pokepast.es/dcb1b2cf713fccfa,3,6
3615,Regional Dortmund,Oficial,Florian Binder [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/328,https://pokepast.es/e3b8ccf87fa4220d,3,5
3616,Regional Dortmund,Oficial,Pascal Hoppenberg [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/336,https://pokepast.es/f2d074785614c807,3,5
3617,Regional Dortmund,Oficial,Xavier Vazquez Ripoll [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/472,https://pokepast.es/5208301d640d04b1,3,4
3618,Regional Dortmund,Oficial,Luca Mazzini [RO],https://standings.stalruth.dev/2024/regional-dortmund/masters/71,https://pokepast.es/8d5f847d5af3d2e9,3,6
3619,Regional Dortmund,Oficial,Benjamin Gedaschke [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/512,https://pokepast.es/fad204430cac38a8,3,6
3620,Regional Dortmund,Oficial,Iván Peña Podadera [ES],https://standings.stalruth.dev/2024/regional-dortmund/masters/200,https://pokepast.es/c4de94bf4a511bee,3,6
3621,Regional Dortmund,Oficial,Victor Fournier [FR],https://standings.stalruth.dev/2024/regional-dortmund/masters/187,https://pokepast.es/820ebe228e839844,3,6
3622,Regional Dortmund,Oficial,Niels van der Aar [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/441,https://pokepast.es/9e21aaf8272c9da0,3,4
3623,Regional Dortmund,Oficial,Iga Raczyńska [PL],https://standings.stalruth.dev/2024/regional-dortmund/masters/378,https://pokepast.es/4a4a40d35e2e34be,3,6
3624,Regional Dortmund,Oficial,Marvin Schmidt [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/107,https://pokepast.es/641a129883487fba,3,6
3625,Regional Dortmund,Oficial,Paul Rappen [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/72,https://pokepast.es/dfcdb625437234df,3,3
3626,Regional Dortmund,Oficial,Arthur Méreur [FR],https://standings.stalruth.dev/2024/regional-dortmund/masters/140,https://pokepast.es/96e1771c6a5db2f6,3,6
3627,Regional Dortmund,Oficial,David Dam [DE],https://standings.stalruth.dev/2024/regional-dortmund/masters/477,https://pokepast.es/589c458fcb67126d,3,5
3628,Regional Dortmund,Oficial,Macx Medley [NL],https://standings.stalruth.dev/2024/regional-dortmund/masters/371,https://pokepast.es/2b9cd72773f63d64,3,6
3629,Regional Dortmund,Oficial,Christian Pontrelli [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/370,https://pokepast.es/dcefc77ffef68350,3,6
3630,Regional Dortmund,Oficial,Chiara Perego [IT],https://standings.stalruth.dev/2024/regional-dortmund/masters/189,https://pokepast.es/7ed48c00acead090,3,6
